File Name,File Path,Detected Type
computenetwork.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-h..ce-client.resources_31bf3856ad364e35_10.0.26100.1_en-us_f4a5d7b5d6fc20ff\computenetwork.dll.mui,File005
fms.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-font-fms.resources_31bf3856ad364e35_10.0.26100.1_ko-kr_d1b26b671eeeb760\fms.dll.mui,File001
fms.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-font-fms.resources_31bf3856ad364e35_10.0.26100.1_ja-jp_2e488eb22c7df04a\fms.dll.mui,File001
hnetcfgclient.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-h..cfgclient.resources_31bf3856ad364e35_10.0.26100.1_en-us_1eb4e22ca30c699e\hnetcfgclient.dll.mui,File024
grpconv.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-grpconv.resources_31bf3856ad364e35_10.0.26100.1_en-us_ea4fbd5db5f98279\grpconv.exe.mui,File024
resutils.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..lientcore.resources_31bf3856ad364e35_10.0.26100.1_en-us_dcc7c012061e0371\resutils.dll.mui,File005
fhshl.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..tory-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f5c5a085290a411a\fhshl.dll.mui,File005
fthsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..rant-heap.resources_31bf3856ad364e35_10.0.26100.1_en-us_08846a944122e497\fthsvc.dll.mui,File027
wosc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..ngsclient.resources_31bf3856ad364e35_10.0.26100.1_en-us_fb5cd0bf936ad95d\wosc.dll.mui,File024
fhengine.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..tory-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f5c5a085290a411a\fhengine.dll.mui,File005
fhcleanup.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..tory-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f5c5a085290a411a\fhcleanup.dll.mui,File024
fhcfg.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..tory-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f5c5a085290a411a\fhcfg.dll.mui,File024
wosc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..ngsclient.resources_31bf3856ad364e35_10.0.26100.7840_en-us_9a03d47bdb01c085\wosc.dll.mui,File024
wersvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..k-service.resources_31bf3856ad364e35_10.0.26100.1_en-us_7febb5b7cee8a159\wersvc.dll.mui,File160
FlightSettings.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..-settings.resources_31bf3856ad364e35_10.0.26100.1_en-us_f20d175274df0b82\FlightSettings.dll.mui,File024
fhtask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..tory-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f5c5a085290a411a\fhtask.dll.mui,File024
FileHistory.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..istory-ui.resources_31bf3856ad364e35_10.0.26100.1_en-us_04fb42bc729a3743\FileHistory.exe.mui,File005
extrac32.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-extrac32.resources_31bf3856ad364e35_10.0.26100.1_en-us_0847a87359aa3a60\extrac32.exe.mui,File024
wevtapi.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eventlog-api.resources_31bf3856ad364e35_10.0.26100.7019_en-us_bfc3fe4a0769a867\wevtapi.dll.mui,File160
wevtapi.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eventlog-api.resources_31bf3856ad364e35_10.0.26100.4946_en-us_bf65ee8207afab8d\wevtapi.dll.mui,File160
wevtapi.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eventlog-api.resources_31bf3856ad364e35_10.0.26100.1_en-us_20ca4913c0100623\wevtapi.dll.mui,File160
efssvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-efs-service.resources_31bf3856ad364e35_10.0.26100.1_en-us_49d6b752b55e2b1a\efssvc.dll.mui,File024
edputil.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-edp-util.resources_31bf3856ad364e35_10.0.26100.1_en-us_d12b8b203a11b2ac\edputil.dll.mui,File024
edptask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-edp-task.resources_31bf3856ad364e35_10.0.26100.1_en-us_c5de7d010c7d5615\edptask.dll.mui,File027
edptask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-edp-task.resources_31bf3856ad364e35_10.0.26100.6725_en-us_648ddc47540e719c\edptask.dll.mui,File027
comp.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..utilities.resources_31bf3856ad364e35_10.0.26100.1_en-us_805e1f84390fb7be\comp.exe.mui,File005
fc.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-f..utilities.resources_31bf3856ad364e35_10.0.26100.1_en-us_805e1f84390fb7be\fc.exe.mui,File005
WorkFoldersShell.Dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..sync-host.resources_31bf3856ad364e35_10.0.26100.1_en-us_917ea67433912c4c\WorkFoldersShell.Dll.mui,File160
wer.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..rtingcore.resources_31bf3856ad364e35_10.0.26100.7019_en-us_9f00e8ace6b2c49b\wer.dll.mui,File042
GazeInputInternal.winmd,C:\Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.26100.5074_none_990416ce3c061395\GazeInputInternal.winmd,File042
EnterpriseAppMgmtSvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..t-onecore.resources_31bf3856ad364e35_10.0.26100.1_en-us_db5c575898db78d7\EnterpriseAppMgmtSvc.dll.mui,File024
wer.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..rtingcore.resources_31bf3856ad364e35_10.0.26100.5074_en-us_9f075884e6ace232\wer.dll.mui,File042
EapTeapAuth.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eapteap.resources_31bf3856ad364e35_10.0.26100.1_en-us_cb75146e0e9cede0\EapTeapAuth.dll.mui,File024
wer.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..rtingcore.resources_31bf3856ad364e35_10.0.26100.1_en-us_000733769f592257\wer.dll.mui,File042
TtlsAuth.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eapttls.resources_31bf3856ad364e35_10.0.26100.1_en-us_f9aaeebef6432e81\TtlsAuth.dll.mui,File160
evr.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..orenderer.resources_31bf3856ad364e35_10.0.26100.1_en-us_a6eda4dc9cb7ffa6\evr.dll.mui,File024
eappcfgui.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eappcfgui.resources_31bf3856ad364e35_10.0.26100.1_en-us_c7b8f976b27375a6\eappcfgui.dll.mui,File160
energytask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..zard-task.resources_31bf3856ad364e35_10.0.26100.1_en-us_83d40b7d5cde947c\energytask.dll.mui,File024
wercplsupport.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..ngconsole.resources_31bf3856ad364e35_10.0.26100.1_en-us_7946c9ab0de98393\wercplsupport.dll.mui,File024
EapTeapExt.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-eapteapext.resources_31bf3856ad364e35_10.0.26100.1_en-us_24dbfa57735c4461\EapTeapExt.dll.mui,File160
uwfservicingsvc.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..itefilter.resources_31bf3856ad364e35_10.0.26100.1_en-us_391767c19e139358\uwfservicingsvc.exe.mui,File005
EapTeapExt.dll.mun,C:\Windows\WinSxS\amd64_microsoft-windows-eapteapext_31bf3856ad364e35_10.0.26100.7309_none_3592415318b7452c\EapTeapExt.dll.mun,File005
EapTeapExt.dll.mun,C:\Windows\WinSxS\amd64_microsoft-windows-eapteapext_31bf3856ad364e35_10.0.26100.1150_none_35ada44118a1b66a\EapTeapExt.dll.mun,File005
GazeInputInternal.winmd,C:\Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.26100.7309_none_98dc36e83c25307a\GazeInputInternal.winmd,File042
GazeInputInternal.winmd,C:\Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.26100.7705_none_98b152583c4539ba\GazeInputInternal.winmd,File042
MitigationConfiguration.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..iguration.resources_31bf3856ad364e35_10.0.26100.1_en-us_cf880d28a884ba12\MitigationConfiguration.dll.mui,File024
DialogBlockingService.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..ngservice.resources_31bf3856ad364e35_10.0.26100.1_en-us_140de15c3964fdcb\DialogBlockingService.dll.mui,File005
uwfux.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..filter-ux.resources_31bf3856ad364e35_10.0.26100.1_en-us_167122412a18c92e\uwfux.exe.mui,File027
DevicePairingExperienceMEM.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-i..riencemem.resources_31bf3856ad364e35_10.0.26100.1_en-us_fc7d40fb68775fd3\DevicePairingExperienceMEM.dll.mui,File024
WorkFoldersGPExt.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..extension.resources_31bf3856ad364e35_10.0.26100.1_en-us_e9122d84f61ee5f9\WorkFoldersGPExt.dll.mui,File005
Windows.Internal.Management.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..ent-winrt.resources_31bf3856ad364e35_10.0.26100.1_en-us_75618e2ba9267ff5\Windows.Internal.Management.dll.mui,File027
gpapi.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..licy-base.resources_31bf3856ad364e35_10.0.26100.7705_en-us_5cd5a4942105b037\gpapi.dll.mui,File160
DafGip.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..fprovider.resources_31bf3856ad364e35_10.0.26100.1_en-us_72703fdfe9276b57\DafGip.dll.mui,File024
ExecModelClient.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..el-client.resources_31bf3856ad364e35_10.0.26100.1_en-us_f81e20ffa407dd9c\ExecModelClient.dll.mui,File024
gpscript.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..cy-script.resources_31bf3856ad364e35_10.0.26100.1_en-us_36bf75f7f09ec9dd\gpscript.dll.mui,File024
gptext.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..cy-gptext.resources_31bf3856ad364e35_10.0.26100.1_en-us_bf821cb8e9dac2a0\gptext.dll.mui,File024
lfsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..ce-modern.resources_31bf3856ad364e35_10.0.26100.5074_en-us_e36c14dc7bc300b9\lfsvc.dll.mui,File024
lfsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..ce-modern.resources_31bf3856ad364e35_10.0.26100.1_en-us_446befce346f40de\lfsvc.dll.mui,File024
Windows.Globalization.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..alization.resources_31bf3856ad364e35_10.0.26100.1_en-us_f01be2a694804fb9\Windows.Globalization.dll.mui,File005
EhStorShell.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..extension.resources_31bf3856ad364e35_10.0.26100.1_en-us_b4b3925dfc2a2b8a\EhStorShell.dll.mui,File024
EcoScoreTask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..core-task.resources_31bf3856ad364e35_10.0.26100.1_en-us_5d379e0656782e29\EcoScoreTask.dll.mui,File005
lfsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..ce-modern.resources_31bf3856ad364e35_10.0.26100.7309_en-us_e34434f67be21d9e\lfsvc.dll.mui,File024
Microsoft.Graphics.Display.DisplayEnhancementService.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-g..ntservice.resources_31bf3856ad364e35_10.0.26100.3915_en-us_92072fc08f63c6bf\Microsoft.Graphics.Display.DisplayEnhancementService.dll.mui,File024
Windows.Internal.Management.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..ent-winrt.resources_31bf3856ad364e35_10.0.26100.3470_en-us_1436caddf09a4ec2\Windows.Internal.Management.dll.mui,File027
efsext.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-e..extension.resources_31bf3856ad364e35_10.0.26100.1_en-us_175097449d68b612\efsext.dll.mui,File027
getmac.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-getmac.resources_31bf3856ad364e35_10.0.26100.1_en-us_b5fec2140551d9cb\getmac.exe.mui,File001
elscore.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-i..-els-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_f9e3642cffa619f1\elscore.dll.mui,File027
subst.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..utilities.resources_31bf3856ad364e35_10.0.26100.1_en-us_8273ffd35c310c8d\subst.exe.mui,File005
mapsupdatetask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol.resources_31bf3856ad364e35_10.0.26100.1_en-us_7aa459b75716b68d\mapsupdatetask.dll.mui,File024
ModernExecServer.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..xecserver.resources_31bf3856ad364e35_10.0.26100.1_en-us_13808a5adddc27fd\ModernExecServer.dll.mui,File024
mapstoasttask.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol.resources_31bf3856ad364e35_10.0.26100.1_en-us_7aa459b75716b68d\mapstoasttask.dll.mui,File024
fixmapi.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-mapi.resources_31bf3856ad364e35_10.0.26100.1_en-us_276ec89252c4c4c3\fixmapi.exe.mui,File005
moshost.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol.resources_31bf3856ad364e35_10.0.26100.1_en-us_7aa459b75716b68d\moshost.dll.mui,File160
main.cpl.mui,C:\Windows\WinSxS\amd64_microsoft-windows-main.resources_31bf3856ad364e35_10.0.26100.3037_en-us_4993b65d91a577b3\main.cpl.mui,File101
replace.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..utilities.resources_31bf3856ad364e35_10.0.26100.1_en-us_3d66133be7ddeb80\replace.exe.mui,File005
cic.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..t-console.resources_31bf3856ad364e35_10.0.26100.3915_en-us_00cf8a4aa4053913\cic.dll.mui,File005
find.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..utilities.resources_31bf3856ad364e35_10.0.26100.1_en-us_3d66133be7ddeb80\find.exe.mui,File005
cic.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..t-console.resources_31bf3856ad364e35_10.0.26100.1_en-us_6236d0d85c62f676\cic.dll.mui,File005
mmcshext.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..t-console.resources_31bf3856ad364e35_10.0.26100.1_en-us_6236d0d85c62f676\mmcshext.dll.mui,File005
sensrsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..s-service.resources_31bf3856ad364e35_10.0.26100.1_en-us_1382fe95b21d03eb\sensrsvc.dll.mui,File027
mmcshext.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..t-console.resources_31bf3856ad364e35_10.0.26100.3915_en-us_00cf8a4aa4053913\mmcshext.dll.mui,File005
AccountAccessor.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..taccessor.resources_31bf3856ad364e35_10.0.26100.1_en-us_021e8a44c4e547e7\AccountAccessor.dll.mui,File027
EASPolicyManagerBrokerHost.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..rokerhost.resources_31bf3856ad364e35_10.0.26100.1_en-us_6ee6483f2f391a70\EASPolicyManagerBrokerHost.exe.mui,File024
syncreg.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..providers.resources_31bf3856ad364e35_10.0.26100.1_en-us_c6269e022adb0389\syncreg.dll.mui,File024
mfpmp.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..oundation.resources_31bf3856ad364e35_10.0.26100.7309_en-us_2a7506d36be9db61\mfpmp.exe.mui,File005
mountmgr.sys.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ntmanager.resources_31bf3856ad364e35_10.0.26100.1_en-us_3a00d929a7d3a410\mountmgr.sys.mui,File024
DavSyncProvider.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..cprovider.resources_31bf3856ad364e35_10.0.26100.1_en-us_c5c080582e3868c0\DavSyncProvider.dll.mui,File071
wmplayer.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ayer-core.resources_31bf3856ad364e35_10.0.26100.1_en-us_206f6b864a2e8631\wmplayer.exe.mui,File024
APHostRes.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..aphostres.resources_31bf3856ad364e35_10.0.26100.1_ko-kr_43323f8ab49193da\APHostRes.dll.mui,File001
APHostRes.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..aphostres.resources_31bf3856ad364e35_10.0.26100.1_ja-jp_9fc862d5c220ccc4\APHostRes.dll.mui,File071
FrameServerMonitor.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ameserver.resources_31bf3856ad364e35_10.0.26100.5074_en-us_7a70ee064fb615ed\FrameServerMonitor.dll.mui,File024
Windows.Management.SecureAssessment.Diagnostics.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..agnostics.resources_31bf3856ad364e35_10.0.26100.1_zh-cn_8991b01a0079b3d8\Windows.Management.SecureAssessment.Diagnostics.dll.mui,File027
AccountsRT.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ccountsrt.resources_31bf3856ad364e35_10.0.26100.1_en-us_f37e3322a743f0bf\AccountsRT.dll.mui,File024
Windows.Management.SecureAssessment.Diagnostics.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..agnostics.resources_31bf3856ad364e35_10.0.26100.1_zh-tw_8d8ded6ffdea9048\Windows.Management.SecureAssessment.Diagnostics.dll.mui,File027
MdRes.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..c-results.resources_31bf3856ad364e35_10.0.26100.1_en-us_5201a4feaf4f029a\MdRes.exe.mui,File024
McpManagementService.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..anagement.resources_31bf3856ad364e35_10.0.26100.1_en-us_1d23e19b102e3619\McpManagementService.dll.mui,File024
miracastreceiver.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..eiver-api.resources_31bf3856ad364e35_10.0.26100.1_en-us_29e7a2e4c36b42cd\miracastreceiver.dll.mui,File024
cdd.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lddmcore.resources_31bf3856ad364e35_10.0.26100.5074_en-us_36f91a69c5eacae7\cdd.dll.mui,File005
lmhsvc.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lmhsvc.resources_31bf3856ad364e35_10.0.26100.1_en-us_e1a80a13742e8fc5\lmhsvc.dll.mui,File027
cdd.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lddmcore.resources_31bf3856ad364e35_10.0.26100.1_en-us_97f8f55b7e970b0c\cdd.dll.mui,File005
msoert2.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..-comm-dll.resources_31bf3856ad364e35_10.0.26100.1_en-us_baa392c78a97ca1d\msoert2.dll.mui,File027
wldap32.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-ldap-client.resources_31bf3856ad364e35_10.0.26100.1_en-us_d85f91bd8f93b391\wldap32.dll.mui,File042
wmpshell.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..-wmpshell.resources_31bf3856ad364e35_10.0.26100.1_en-us_d11b1146e7b9f0fc\wmpshell.dll.mui,File027
wmlaunch.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..-autoplay.resources_31bf3856ad364e35_10.0.26100.1_en-us_70213a82145d56fd\wmlaunch.exe.mui,File005
label.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-label.resources_31bf3856ad364e35_10.0.26100.1_en-us_e3bb63d10cb8cc06\label.exe.mui,File005
cdd.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lddmcore.resources_31bf3856ad364e35_10.0.26100.7462_en-us_36cd0bcbc60be860\cdd.dll.mui,File005
cdd.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lddmcore.resources_31bf3856ad364e35_10.0.26100.7705_en-us_36a655f3c629f10c\cdd.dll.mui,File005
iorate.sys.mui,C:\Windows\WinSxS\amd64_microsoft-windows-iorate.resources_31bf3856ad364e35_10.0.26100.1_en-us_eafa0bfee3320bea\iorate.sys.mui,File005
ipmiprr.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-ipmiprovider.resources_31bf3856ad364e35_10.0.26100.1_en-us_7905e70a3eced99e\ipmiprr.dll.mui,File160
FrameServerMonitor.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ameserver.resources_31bf3856ad364e35_10.0.26100.7309_en-us_7a490e204fd532d2\FrameServerMonitor.dll.mui,File024
FrameServerMonitor.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ameserver.resources_31bf3856ad364e35_10.0.26100.1_en-us_db70c8f808625612\FrameServerMonitor.dll.mui,File024
FrameServerMonitor.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..ameserver.resources_31bf3856ad364e35_10.0.26100.7705_en-us_7a1e29904ff53c12\FrameServerMonitor.dll.mui,File024
lpremove.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup.resources_31bf3856ad364e35_10.0.26100.1_en-us_d2e799b2582d26aa\lpremove.exe.mui,File005
hdwwiz.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-legacyhwui.resources_31bf3856ad364e35_10.0.26100.1_en-us_4e08ce92a2496bba\hdwwiz.exe.mui,File005
LanguageComponentsInstallerComHandler.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..omhandler.resources_31bf3856ad364e35_10.0.26100.1_en-us_3fdad167139cd22e\LanguageComponentsInstallerComHandler.exe.mui,File024
LanguageComponentsInstaller.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..installer.resources_31bf3856ad364e35_10.0.26100.1_en-us_cd4a98ed0f027d90\LanguageComponentsInstaller.dll.mui,File027
LockAppBroker.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..ker-winrt.resources_31bf3856ad364e35_10.0.26100.1_en-us_fffe675569780d8c\LockAppBroker.dll.mui,File027
l2bridge.sys.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..er-driver.resources_31bf3856ad364e35_10.0.26100.1_en-us_7c3a6fceb84cbbc1\l2bridge.sys.mui,File024
ktmutil.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-ktmutil.resources_31bf3856ad364e35_10.0.26100.1_en-us_1e23276b089b01e2\ktmutil.exe.mui,File001
keyiso.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-keyiso.resources_31bf3856ad364e35_10.0.26100.1_en-us_077ea9a1dc9d4da4\keyiso.dll.mui,File024
mskeyprotect.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..otect-dll.resources_31bf3856ad364e35_10.0.26100.712_en-us_3ebdd8d7ecce897e\mskeyprotect.dll.mui,File005
mfpmp.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..oundation.resources_31bf3856ad364e35_10.0.26100.1_en-us_8b9cc1ab2476fea1\mfpmp.exe.mui,File005
mskeyprotcli.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-m..otcli-dll.resources_31bf3856ad364e35_10.0.26100.1_en-us_da1051fe17495055\mskeyprotcli.dll.mui,File005
la57setup.exe.mui,C:\Windows\WinSxS\amd64_microsoft-windows-k..tuphelper.resources_31bf3856ad364e35_10.0.26100.1_en-us_8aa942e469b7a367\la57setup.exe.mui,File160
LanguagePackDiskCleanup.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..skcleanup.resources_31bf3856ad364e35_10.0.26100.1_en-us_eddaed0fdfec232a\LanguagePackDiskCleanup.dll.mui,File024
minglobinputhost.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..b-onecore.resources_31bf3856ad364e35_10.0.26100.1_en-us_caa063e4065234ad\minglobinputhost.dll.mui,File101
DiagPackage.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-k..iagnostic.resources_31bf3856ad364e35_10.0.26100.1_en-us_c57d85b220445042\DiagPackage.dll.mui,File027
minglobinputhost.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-l..b-onecore.resources_31bf3856ad364e35_10.0.26100.4484_en-us_697647a64dc5807c\minglobinputhost.dll.mui,File101
kswdmcap.ax.mui,C:\Windows\WinSxS\amd64_microsoft-windows-k..-plug-ins.resources_31bf3856ad364e35_10.0.26100.1_en-us_bb05e60a330576be\kswdmcap.ax.mui,File042
kdcpw.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-kdcpw.resources_31bf3856ad364e35_10.0.26100.1_en-us_34eab50f8331a599\kdcpw.dll.mui,File005
imageres.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-imageres.resources_31bf3856ad364e35_10.0.26100.1_en-us_1b6b42230a936e63\imageres.dll.mui,File005
imageres.dll.mui,C:\Windows\WinSxS\amd64_microsoft-windows-imageres.resources_31bf3856ad364e35_10.0.26100.7705_en-us_ba18a2bb52265463\imageres.dll.mui,File005
